date,schema,status,row_kind,candidate,distribution,source_model,applicability,N,k,w,block_size_b,projection_degree,coefficient_limb,coefficient_prime,algorithm,time_raw_log2,memory_raw_log2,optimal_parameters,orbit_size,orbit_sqrt_sensitivity_bits,time_optional_orbit_sensitivity_log2,orbit_treatment,domain_guard,executable,dependency_status,success_semantics,memory_semantics,data_semantics,assumptions,warnings,source_revision,artifact_url,artifact_page,artifact_zip_sha256,source_member,source_member_sha256,analysis_sha256,script_sha256,record_sha256
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t8,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,64,131072,,p0+p1 (q not an artifact input),not_input,representation,244.418007355829,103.137886998129,"{""ell"":159,""ell_max"":163,""ell_min"":55,""ell_x"":89,""ell_y"":5,""eps_x"":4,""eps_y"":0,""p"":8}",1048576,10.000000000000,234.418007355829,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,e4115f558c709fe2c8e487a9dc093bc1fc1c364500fca310d6aeabaaa0503ca8
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t8,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,64,131072,,p0+p1 (q not an artifact input),not_input,representation_depth_2,228.475172222529,64.614701588936,"{""ell"":43,""ell_max"":84,""ell_min"":28,""ell_x"":2,""eps_x"":0,""p"":4}",1048576,10.000000000000,218.475172222529,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,f178e6880fb7462720a80c0315dfac38515cf983d4a3df9accee271d66e6c930
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t8,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,64,131072,,p0+p1 (q not an artifact input),not_input,CCJ,500.031282994438,499.031193017525,"{""ell"":489,""k_tilde"":7340024.003669767}",1048576,10.000000000000,490.031282994438,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,13bb3526e6a7efb399d832f32ea1a6bd78c3c0e596cb04e27afa223b8b09376b
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t8,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,64,131072,,p0+p1 (q not an artifact input),not_input,CCJ_linearization,254.997830717999,43.000000000000,{},1048576,10.000000000000,244.997830717999,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,f79c3f1ccf0b231c1784d5ef8b4d9a34b73f725f65f3573517abc8ab0ff22685
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,generic_bjmm_incompatibility,n20_c8_t8,exact live direct RSD with iid uniform F_p* payloads,"artifact calls CryptographicEstimators binary SDEstimator(n,k,w,nsolutions=0)",INCOMPATIBLE_WITH_LIVE_QARY_MODEL,8388608,7340032,64,131072,,p0,4611686018326724609,generic_BJMM_depth_2,,,,1048576,10.000000000000,,no subtraction because no executable raw cost; optional orbit sensitivity remains heuristic,reject: no q parameter and external estimator revision absent,no,IMMUTABLE_ARTIFACT_INCOMPATIBILITY: CryptographicEstimators/Sage dependency has no pinned revision/version,artifact passes nsolutions=0; exact dependency semantics unavailable from archive,"unavailable; known dump rows only, no candidate row",one public sample; q-specific live limb listed explicitly,none silently imported,no BJMM number emitted; installing a current estimator would not reproduce the immutable artifact,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,8d176e67d6503ceb60f43010bb31c69846dfebc0001bceb218d163f91b193c03
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,generic_bjmm_incompatibility,n20_c8_t8,exact live direct RSD with iid uniform F_p* payloads,"artifact calls CryptographicEstimators binary SDEstimator(n,k,w,nsolutions=0)",INCOMPATIBLE_WITH_LIVE_QARY_MODEL,8388608,7340032,64,131072,,p1,4611686018309947393,generic_BJMM_depth_2,,,,1048576,10.000000000000,,no subtraction because no executable raw cost; optional orbit sensitivity remains heuristic,reject: no q parameter and external estimator revision absent,no,IMMUTABLE_ARTIFACT_INCOMPATIBILITY: CryptographicEstimators/Sage dependency has no pinned revision/version,artifact passes nsolutions=0; exact dependency semantics unavailable from archive,"unavailable; known dump rows only, no candidate row",one public sample; q-specific live limb listed explicitly,none silently imported,no BJMM number emitted; installing a current estimator would not reproduce the immutable artifact,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,46c992b77cb9147b060e47315600894558657688d044d0d153b004a89f96cc07
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t16,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,128,65536,,p0+p1 (q not an artifact input),not_input,permutation,446.977811464708,43.000000000000,{},1048576,10.000000000000,436.977811464708,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,3c279ad07a6e76ab8d41c305ad8ab77ac238a0bf19e8f84b897595baf2ba011b
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t16,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,128,65536,,p0+p1 (q not an artifact input),not_input,enumeration,417.393372457192,65.591955960542,"{""ell"":42,""p"":4}",1048576,10.000000000000,407.393372457192,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,8a993ab73202405471dc9b1ae62aa132bd49127ab76ffab939241a387176fd73
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t16,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,128,65536,,p0+p1 (q not an artifact input),not_input,representation,427.209012679022,103.183945728256,"{""ell"":85,""ell_max"":87,""ell_min"":29,""ell_x"":5,""ell_y"":2,""eps_x"":0,""eps_y"":0,""p"":8}",1048576,10.000000000000,417.209012679022,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,1ab6859bb10dbb7c2c381a4ce0ae9dbf7cce424785da91d00d6d212aecd446a5
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t16,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,128,65536,,p0+p1 (q not an artifact input),not_input,representation_depth_2,416.416262733464,64.614676430150,"{""ell"":43,""ell_max"":87,""ell_min"":29,""ell_x"":2,""eps_x"":0,""p"":4}",1048576,10.000000000000,406.416262733464,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,a3d151dd9e17d72b723b36f4bac24e854caa8f9c81423a557fd6e675a09191bd
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula_incompatibility,n20_c8_t16,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,IMMUTABLE_ARTIFACT_NUMERIC_INCOMPATIBILITY,8388608,7340032,128,65536,,p0+p1 (q not an artifact input),not_input,CCJ,,,{},1048576,10.000000000000,,no subtraction because raw formula failed; optional sensitivity retained separately,reject: CCJ artifact formula rejected input: OverflowError,no,immutable formula numeric failure,artifact expected-work formula including its per-iteration success term where present,unavailable,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved; retained exact artifact-formula failure: CCJ artifact formula rejected input: OverflowError,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,360e6b6bd8911d132b0d4e41ca61c9f4bffc3b62f0bffb00778795660769a770
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,direct_regular_sd_formula,n20_c8_t16,exact live direct: c polynomials; one uniform position/public bucket; iid uniform F_p* payloads,CRYPTO-2024 artifact regular-SD concrete formula; q is absent,DIRECT_RSD_CANDIDATE_FIELD_TRANSFER_UNPROVED,8388608,7340032,128,65536,,p0+p1 (q not an artifact input),not_input,CCJ_linearization,446.991322882746,43.000000000000,{},1048576,10.000000000000,436.991322882746,raw preserved; separate optional -0.5*log2(n) sensitivity only; arbitrary-decoder speedup heuristic,"pass: N=w*b, 0<k<N, k-w>0, finite optimum",yes,stdlib transcription; accepted zip and members verified,artifact expected-work formula including its per-iteration success term where present,artifact log2 storage-cost proxy; unit not specified by notebook,one public sample; orbit generated locally and not materialized,artifact rank/list/independence and source field model; structured negacyclic matrix transfer unproved; q-ary payload transfer unproved,artifact has no q input; transfer from its source model to iid-uniform-F_p-star payloads is unproved,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,53e982a460f0d9daf120e90e617f1c0e92978f8b031cc492436274b849911830
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,generic_bjmm_incompatibility,n20_c8_t16,exact live direct RSD with iid uniform F_p* payloads,"artifact calls CryptographicEstimators binary SDEstimator(n,k,w,nsolutions=0)",INCOMPATIBLE_WITH_LIVE_QARY_MODEL,8388608,7340032,128,65536,,p0,4611686018326724609,generic_BJMM_depth_2,,,,1048576,10.000000000000,,no subtraction because no executable raw cost; optional orbit sensitivity remains heuristic,reject: no q parameter and external estimator revision absent,no,IMMUTABLE_ARTIFACT_INCOMPATIBILITY: CryptographicEstimators/Sage dependency has no pinned revision/version,artifact passes nsolutions=0; exact dependency semantics unavailable from archive,"unavailable; known dump rows only, no candidate row",one public sample; q-specific live limb listed explicitly,none silently imported,no BJMM number emitted; installing a current estimator would not reproduce the immutable artifact,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,98a6ddd52b622464d693cd77d43dfaf1eeb4f4e423b72a1ab240a3af7aa2de07
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,generic_bjmm_incompatibility,n20_c8_t16,exact live direct RSD with iid uniform F_p* payloads,"artifact calls CryptographicEstimators binary SDEstimator(n,k,w,nsolutions=0)",INCOMPATIBLE_WITH_LIVE_QARY_MODEL,8388608,7340032,128,65536,,p1,4611686018309947393,generic_BJMM_depth_2,,,,1048576,10.000000000000,,no subtraction because no executable raw cost; optional orbit sensitivity remains heuristic,reject: no q parameter and external estimator revision absent,no,IMMUTABLE_ARTIFACT_INCOMPATIBILITY: CryptographicEstimators/Sage dependency has no pinned revision/version,artifact passes nsolutions=0; exact dependency semantics unavailable from archive,"unavailable; known dump rows only, no candidate row",one public sample; q-specific live limb listed explicitly,none silently imported,no BJMM number emitted; installing a current estimator would not reproduce the immutable artifact,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,d6d9e984273631cd4f54892ffb652cbe7b810b57fc15c0f977399839b94cb30b
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,projected_fixed_weight_incompatibility,n20_c4_t16,conditioned exact occupancy/cancellation projection at fixed nonzero support W; not regular RSD,generic binary BJMM delegated by artifact; regular formulas require a regular block partition,VALID_FIXED_WEIGHT_DIAGNOSTIC_BUT_ARTIFACT_INCOMPATIBLE,256,192,63,,64,p0,4611686018326724609,generic_BJMM_depth_2,,,,64,3.000000000000,,raw unavailable; separate optional -0.5*log2(d) sensitivity named but never subtracted,fixed-weight combinatorial guard pass: 1<=W=63<=d-1=63; model/dependency guard reject,no,IMMUTABLE_ARTIFACT_INCOMPATIBILITY: unpinned binary estimator and no q input,conditional fixed-weight event only; event probability must be composed separately from exact projection DP,unavailable,one projected public sample; orbit size d,random-code BJMM transfer to structured projected code is unproved,regular-ISD formulas intentionally not called: projected occupancy/cancellation is not RSD; no cost emitted,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,53f87f049eefdcc678172b7d2d8c12a580d91ba96e2320ccb6893a440c8a824d
2026-08-04,crypto-2024-regular-isd-diagnostic-v1,INTERNAL_ADVISOR_DIAGNOSTIC_NO_SECURITY_PIN,projected_fixed_weight_incompatibility,n20_c4_t16,conditioned exact occupancy/cancellation projection at fixed nonzero support W; not regular RSD,generic binary BJMM delegated by artifact; regular formulas require a regular block partition,VALID_FIXED_WEIGHT_DIAGNOSTIC_BUT_ARTIFACT_INCOMPATIBLE,256,192,63,,64,p1,4611686018309947393,generic_BJMM_depth_2,,,,64,3.000000000000,,raw unavailable; separate optional -0.5*log2(d) sensitivity named but never subtracted,fixed-weight combinatorial guard pass: 1<=W=63<=d-1=63; model/dependency guard reject,no,IMMUTABLE_ARTIFACT_INCOMPATIBILITY: unpinned binary estimator and no q input,conditional fixed-weight event only; event probability must be composed separately from exact projection DP,unavailable,one projected public sample; orbit size d,random-code BJMM transfer to structured projected code is unproved,regular-ISD formulas intentionally not called: projected occupancy/cancellation is not RSD; no cost emitted,afe1e408f8a46aebc15293462480f478ff969923,https://artifacts.iacr.org/files/crypto/2024/crypto-2024-a1.zip,https://artifacts.iacr.org/crypto/2024/a1/,04ae2586fccb10481efb861104176e4aaabb380c3cb9704b97ce3c4768a282cb,Regular-ISD/Concrete numbers/estimates.ipynb,cebb0861f1faa53be59eb4c11a2e38219612e1fc8d39e6cb3ce597e28717c9ec,39159736d43e954c565645c76e0cbe1ac433e92ba1f2dcc8f2ab847af8f89dfc,b0864d27f03d76dd3f0bd660d33c71063ad0380498d1e07dcddc1e2f4907eff9,64cd4e0979b41a7107c267601c49d1027d2dc1573a2871bef5e2f6359f3f2c3f
